campanya,municipi,cultiu,ha,parcels
2024,MONT-ROIG DEL CAMP,ORDI,5.0409,5
2024,MONT-ROIG DEL CAMP,CROTALÀRIA,4.7088,2
2024,MONT-ROIG DEL CAMP,CEBA I CALÇOT,4.6415,9
2024,MONT-ROIG DEL CAMP,ESPECIES AROMÀTIQUES HERBÀCIES,4.1792,1
2024,MONT-ROIG DEL CAMP,NAP,3.8393,2
2024,MONT-ROIG DEL CAMP,PÈSOL,2.3712,4
2024,MONT-ROIG DEL CAMP,COL DE MILÀ,2.2596,2
2024,MONT-ROIG DEL CAMP,POMERA,2.2464,1
2024,MONT-ROIG DEL CAMP,FAVA,2.2266,5
2024,MONT-ROIG DEL CAMP,BLAT TOU,2.0075,1
2024,MONT-ROIG DEL CAMP,SORGO,1.962,3
2024,MONT-ROIG DEL CAMP,POMELO O ARANJA,1.4278,1
2024,MONT-ROIG DEL CAMP,SÍNDRIA,0.6459,1
2024,MONT-ROIG DEL CAMP,BLEDA,0.5616,3
2024,MONT-ROIG DEL CAMP,LLENTIA,0.5153,1
2024,MONT-ROIG DEL CAMP,BLAT DUR,0.4365,1
2024,MONT-ROIG DEL CAMP,MAGRANER,0.436,1
2024,MONT-ROIG DEL CAMP,ALTRES FRUITERS,0.3958,8
2024,MONT-ROIG DEL CAMP,TÒFONA,0.2133,1
2024,MONT-ROIG DEL CAMP,MELÓ,0.2131,1
2024,MONT-ROIG DEL CAMP,FIGUERA,0.1324,2
2024,MONT-ROIG DEL CAMP,TOMÀQUET,0.1054,2
2024,MONT-ROIG DEL CAMP,GUARET BIODIVERSITAT,0.0851,1
2024,MONT-ROIG DEL CAMP,ESPECIES AROMÀTIQUES LLENYOSES,0.0747,1
2024,MONT-ROIG DEL CAMP,PRESSEGUER,0.0434,1
2024,MONT-ROIG DEL CAMP,NOGUERA,0.0133,1
2024,MONTBRIO DEL CAMP,OLIVERA,357.7318,306
2024,MONTBRIO DEL CAMP,GUARET / SUP. LLIURE SEMBRA,54.121,123
2024,MONTBRIO DEL CAMP,VINYA,26.5039,24
2024,MONTBRIO DEL CAMP,GARROFER,18.432,48
2024,MONTBRIO DEL CAMP,ORDI,14.0059,6
2024,MONTBRIO DEL CAMP,ENCIAM,8.6658,8
2024,MONTBRIO DEL CAMP,AMETLLER,8.4668,16
2024,MONTBRIO DEL CAMP,CIVADA,8.2572,5
2024,MONTBRIO DEL CAMP,ESPINAC,4.8292,1
2024,MONTBRIO DEL CAMP,AVELLANER,4.2348,11
2024,MONTBRIO DEL CAMP,API,3.0859,2
2024,MONTBRIO DEL CAMP,PASTURES DE MENYS DE 5 ANYS,2.9892,1
2024,MONTBRIO DEL CAMP,BARREJA FARRATGERES,2.9236,4
2024,MONTBRIO DEL CAMP,CLEMENTINA,2.9154,5
2024,MONTBRIO DEL CAMP,PÈSOL,2.889,4
2024,MONTBRIO DEL CAMP,COL-I-FLOR,2.7133,2
2024,MONTBRIO DEL CAMP,JULIVERT,2.1554,1
2024,MONTBRIO DEL CAMP,MELÓ,1.4416,1
2024,MONTBRIO DEL CAMP,VIVER - PRODUCTOR MVR,1.1672,3
2024,MONTBRIO DEL CAMP,CEBA I CALÇOT,1.0018,2
2024,MONTBRIO DEL CAMP,TARONGER,0.9146,9
2024,MONTBRIO DEL CAMP,PRESSEGUER,0.7191,2
2024,MONTBRIO DEL CAMP,MENTA,0.5189,2
2024,MONTBRIO DEL CAMP,ALTRES FRUITERS,0.4482,6
2024,MONTBRIO DEL CAMP,PRÉSSEC PLA,0.3961,1
2024,MONTBRIO DEL CAMP,CARXOFA,0.2762,1
2024,MONTBRIO DEL CAMP,PERERA,0.24,3
2024,MONTBRIO DEL CAMP,GUARET BIODIVERSITAT,0.238,2
2024,MONTBRIO DEL CAMP,MANDARINER HÍBRID,0.1737,1
2024,MONTBRIO DEL CAMP,POMERA,0.1282,2
2024,MONTBRIO DEL CAMP,HORTA,0.1056,1
2024,MONTBRIO DEL CAMP,NOGUERA,0.0924,1
2024,MONTBRIO DEL CAMP,FAVA,0.0909,1
2024,MONTBRIO DEL CAMP,ESCAROLA,0.0263,1
2024,PRADES,AVELLANER,140.6094,148
2024,PRADES,GUARET / SUP. LLIURE SEMBRA,19.238,48
2024,PRADES,CIVADA,16.8437,15
2024,PRADES,VINYA,9.5522,11
2024,PRADES,LLÚPOL,9.1117,10
2024,PRADES,PATATA,6.4653,18
2024,PRADES,ORDI,5.2889,9
2024,PRADES,TÒFONA,4.9802,4
2024,PRADES,VEÇA I CIVADA,4.4127,4
2024,PRADES,VEÇA,4.355,7
2024,PRADES,NOGUERA,3.7746,9
2024,PRADES,POMERA,1.6668,3
2024,PRADES,PÈSOL,1.3969,2
2024,PRADES,BLAT TOU,1.3099,2
2024,PRADES,CARABASSA,1.3044,4
2024,PRADES,MOSTASSA,1.0261,2
2024,PRADES,HORTA,0.6551,9
2024,PRADES,CASTANYER,0.5476,3
2024,PRADES,ENCIAM,0.2879,3
2024,PRADES,CARBASSÓ,0.2826,1
2024,PRADES,BLAT DE MORO,0.2665,1
2024,PRADES,GIRA-SOL,0.2635,1
2024,PRADES,MONGETA,0.2501,2
2024,PRADES,TOMÀQUET,0.1743,3
2024,PRADES,PEBROT,0.0139,1
2024,PRATDIP,AVELLANER,47.9261,94
2024,PRATDIP,OLIVERA,19.2347,63
2024,PRATDIP,AMETLLER,16.707,33
2024,PRATDIP,GARROFER,13.916,32
2024,PRATDIP,GUARET / SUP. LLIURE SEMBRA,6.2853,29
2024,PRATDIP,CIRERER,1.6409,5
2024,PRATDIP,TARONGER,0.5578,1
2024,PRATDIP,NECTARINER,0.2516,1
2024,PRATDIP,ALBERCOQUER,0.1382,1
2024,PRATDIP,TOMÀQUET,0.061,1
2024,PRATDIP,PRESSEGUER,0.0438,1
2024,PRATDIP,PERERA,0.0162,1
2024,PRATDIP,ALTRES FRUITERS,0.0068,1
2024,REUS,OLIVERA,484.6513,985
2024,REUS,AVELLANER,313.8133,416
2024,REUS,GUARET / SUP. LLIURE SEMBRA,147.9706,198
2024,REUS,AMETLLER,136.5096,183
2024,REUS,ORDI,71.4451,37
2024,REUS,GARROFER,62.8417,250
2024,REUS,HORTA,38.0645,30
2024,REUS,CEBA I CALÇOT,23.5171,27
2024,REUS,TRITICALE,23.4491,13
2024,REUS,VINYA,22.1773,32
2024,REUS,JULIVERT,21.0768,12
2024,REUS,BLAT TOU,18.5402,17
2024,REUS,CIVADA,17.6,13
2024,REUS,TARONGER,9.7827,38
2024,REUS,SORGO,9.5976,10
2024,REUS,TOMÀQUET,9.0642,22
2024,REUS,PRESSEGUER,7.0816,14
2024,REUS,FONOLL,7.0146,8
2024,REUS,ENCIAM,4.7965,19
2024,REUS,CARXOFA,3.7231,7
2024,REUS,ALFALS,3.1774,5
2024,REUS,ALTRES FRUITERS,2.9501,51
2024,REUS,PATATA,2.3257,8
2024,REUS,CIVADA I BLAT,2.243,1
2024,REUS,FESTUCA,2.0998,1
2024,REUS,PEBROT,1.8052,4
2024,REUS,ALL,1.5709,3
2024,REUS,CACAUET,1.4253,1
2024,REUS,BLEDA,1.3798,1
2024,REUS,NOGUERA,1.0979,2
2024,REUS,API,1.0178,2
2024,REUS,OKRA,0.9914,1
2024,REUS,CEBA TENDRA,0.9762,1
2024,REUS,BARREJA FARRATGERES,0.8219,1
2024,REUS,CLEMENTINA,0.6745,2
2024,REUS,SÍNDRIA,0.6595,2
2024,REUS,PRÉSSEC PLA,0.588,2
2024,REUS,FAVA,0.5662,1
2024,REUS,ALBERGÍNIA,0.5623,2
2024,REUS,PÈSOL,0.5024,1
2024,REUS,FIGUERA,0.3626,3
2024,REUS,PERERA,0.3548,2
2024,REUS,BLAT DE MORO,0.3362,1
2024,REUS,CARABASSA,0.2868,2
2024,REUS,ALBERCOQUER,0.2655,4
2024,REUS,TRÈVOL,0.17,2
2024,REUS,MONIATO,0.1417,1
2024,REUS,LLIMONER,0.1028,3
2024,REUS,ESPECIES AROMÀTIQUES LLENYOSES,0.0868,1
2024,REUS,GUARET BIODIVERSITAT,0.0855,1
2024,REUS,MADUIXA,0.0556,1
2024,REUS,CODONY,0.0113,1
2024,REUS,CIRERER,0.0104,1
2024,RIUDECANYES,OLIVERA,208.7495,408
2024,RIUDECANYES,GARROFER,11.1714,66
2024,RIUDECANYES,PASTURES DE MENYS DE 5 ANYS,10.9538,6
2024,RIUDECANYES,AMETLLER,10.6528,46
2024,RIUDECANYES,GUARET / SUP. LLIURE SEMBRA,9.6387,36
2024,RIUDECANYES,AVELLANER,7.4708,35
2024,RIUDECANYES,ALBERCOQUER,2.072,3
2024,RIUDECANYES,ORDI,2.0626,1
2024,RIUDECANYES,POMERA,1.7341,2
2024,RIUDECANYES,TARONGER,1.2133,8
2024,RIUDECANYES,ALTRES FRUITERS,1.0717,14
2024,RIUDECANYES,CLEMENTINA,1.0169,8
2024,RIUDECANYES,LLIMONER,0.9614,7
2024,RIUDECANYES,VINYA,0.6598,5
2024,RIUDECANYES,CARXOFA,0.2616,1
2024,RIUDECANYES,PATATA,0.1912,4
2024,RIUDECANYES,TOMÀQUET,0.101,1
2024,RIUDECANYES,FAVA,0.0927,2
2024,RIUDECANYES,MAGRANER,0.0887,1
2024,RIUDECANYES,NOGUERA,0.0208,1
2024,RIUDECANYES,GUARET BIODIVERSITAT,0.0116,1
2024,RIUDECOLS,AVELLANER,96.2432,165
2024,RIUDECOLS,OLIVERA,39.9949,121
2024,RIUDECOLS,AMETLLER,25.7291,60
2024,RIUDECOLS,GARROFER,4.3137,15
2024,RIUDECOLS,GUARET / SUP. LLIURE SEMBRA,3.554,19
2024,RIUDECOLS,POMERA,0.1833,1
2024,RIUDECOLS,ALTRES FRUITERS,0.1249,4
2024,RIUDECOLS,PATATA,0.0825,1
2024,RIUDECOLS,LLIMONER,0.0372,1
2024,RIUDECOLS,TARONGER,0.0311,1
2024,RIUDECOLS,HORTA,0.0248,1
2024,RIUDOMS,OLIVERA,666.309899999999,1288
2024,RIUDOMS,AVELLANER,449.3307,608
2024,RIUDOMS,GUARET / SUP. LLIURE SEMBRA,148.7049,311
2024,RIUDOMS,AMETLLER,147.5249,208
2024,RIUDOMS,GARROFER,75.1128000000001,206
2024,RIUDOMS,ORDI,70.0444,50
2024,RIUDOMS,TRITICALE,11.772,13
2024,RIUDOMS,HORTA,9.3639,39
2024,RIUDOMS,PRESSEGUER,8.5704,36
2024,RIUDOMS,TARONGER,7.3617,55
2024,RIUDOMS,CEBA I CALÇOT,6.9527,15
2024,RIUDOMS,VIVER - PRODUCTOR MVR,6.754,18
2024,RIUDOMS,NOGUERA,4.8898,17
2024,RIUDOMS,TOMÀQUET,4.4138,17
2024,RIUDOMS,ALTRES FRUITERS,3.766,75
2024,RIUDOMS,ALVOCAT,3.5172,4
2024,RIUDOMS,CIVADA,3.4892,4
2024,RIUDOMS,VINYA,3.269,12
2024,RIUDOMS,CARABASSA,3.2058,1
2024,RIUDOMS,ALBERCOQUER,2.5744,15
2024,RIUDOMS,CARXOFA,2.0201,7
2024,RIUDOMS,CLEMENTINA,1.8762,5
2024,RIUDOMS,CEBA TENDRA,1.8527,3
2024,RIUDOMS,BLAT TOU,1.8098,2
2024,RIUDOMS,FAVA,1.6256,6
2024,RIUDOMS,PRUNERA,1.5196,10
2024,RIUDOMS,BRÒCOLI,1.4886,2
2024,RIUDOMS,PLANTA ORNAMENTAL,1.3322,7
2024,RIUDOMS,PATATA,1.2812,8
2024,RIUDOMS,LLIMONER,1.2752,5
2024,RIUDOMS,MAGRANER,0.8245,4
2024,RIUDOMS,MANDARINER HÍBRID,0.7588,2
2024,RIUDOMS,MONGETA,0.6254,5
2024,RIUDOMS,PASTURES DE MENYS DE 5 ANYS,0.5712,1
2024,RIUDOMS,CARBASSÓ,0.54,3
2024,RIUDOMS,FIGUERA,0.469,7
2024,RIUDOMS,ESCAROLA,0.3916,1
2024,RIUDOMS,JULIVERT,0.2952,3
2024,RIUDOMS,KIWI,0.2598,1
2024,RIUDOMS,COGOMBRE,0.2307,4
2024,RIUDOMS,COL GEGANT,0.2226,1
2024,RIUDOMS,ESPECIES AROMÀTIQUES LLENYOSES,0.2015,1
2024,RIUDOMS,SÍNDRIA,0.2004,1
2024,RIUDOMS,CIRERER,0.1907,1
2024,RIUDOMS,POMERA,0.166,2
2024,RIUDOMS,TÒFONA,0.1651,1
2024,RIUDOMS,ALBERGÍNIA,0.153,2
2024,RIUDOMS,NESPRER,0.1456,1
2024,RIUDOMS,ENCIAM,0.1391,2
2024,RIUDOMS,PERERA,0.1271,3
2024,RIUDOMS,PEBROT,0.1124,2
2024,RIUDOMS,POMELO O ARANJA,0.0825,1
2024,RIUDOMS,CORIANDRE,0.0636,1
2024,SELVA DEL CAMP (LA),AVELLANER,852.7785,796
2024,SELVA DEL CAMP (LA),OLIVERA,270.8137,1022
2024,SELVA DEL CAMP (LA),AMETLLER,90.024,160
2024,SELVA DEL CAMP (LA),GUARET / SUP. LLIURE SEMBRA,71.0463,162
2024,SELVA DEL CAMP (LA),GARROFER,19.9294,78
2024,SELVA DEL CAMP (LA),BLAT TOU,14.3807,9
2024,SELVA DEL CAMP (LA),CEBA I CALÇOT,10.8994,25
2024,SELVA DEL CAMP (LA),VINYA,5.4765,20
2024,SELVA DEL CAMP (LA),NOGUERA,3.8706,12
2024,SELVA DEL CAMP (LA),PORRO,3.7798,7
2024,SELVA DEL CAMP (LA),TOMÀQUET,3.0135,18
2024,SELVA DEL CAMP (LA),ORDI,2.6805,5
2024,SELVA DEL CAMP (LA),CIVADA,2.1506,2
2024,SELVA DEL CAMP (LA),PÈSOL,1.9468,2
2024,SELVA DEL CAMP (LA),PRESSEGUER,1.8891,7
2024,SELVA DEL CAMP (LA),ALTRES FRUITERS,1.8387,46
2024,SELVA DEL CAMP (LA),FONOLL,1.7432,4
2024,SELVA DEL CAMP (LA),ENCIAM,1.7065,52
2024,SELVA DEL CAMP (LA),PATATA,1.631,21
2024,SELVA DEL CAMP (LA),VIVER - PRODUCTOR MVR,1.4915,6
2024,SELVA DEL CAMP (LA),HORTA,1.3847,4
2024,SELVA DEL CAMP (LA),FAVA,1.2646,4
2024,SELVA DEL CAMP (LA),NECTARINER,0.3835,1
2024,SELVA DEL CAMP (LA),TARONGER,0.2638,3
2024,SELVA DEL CAMP (LA),ALVOCAT,0.2184,2
2024,SELVA DEL CAMP (LA),CARXOFA,0.167,2
2024,SELVA DEL CAMP (LA),ALFALS,0.1472,1
2024,SELVA DEL CAMP (LA),PISTATXER O FESTUC,0.133,1
2024,SELVA DEL CAMP (LA),CLEMENTINA,0.1059,1
2024,SELVA DEL CAMP (LA),CARABASSA,0.0878,1
2024,SELVA DEL CAMP (LA),MANDARINER HÍBRID,0.0864,1
2024,SELVA DEL CAMP (LA),MADUIXA,0.0509,1
2024,SELVA DEL CAMP (LA),ANTARA VINYA,0.0397,5
2024,SELVA DEL CAMP (LA),CEBA TENDRA,0.038,1
2024,SELVA DEL CAMP (LA),CIRERER,0.0349,2
2024,SELVA DEL CAMP (LA),POMERA,0.0326,1
2024,SELVA DEL CAMP (LA),FIGUERA,0.0149,1
2024,SELVA DEL CAMP (LA),ALBERCOQUER,0.011,1
2024,SELVA DEL CAMP (LA),PERERA,0.01,1
2024,SELVA DEL CAMP (LA),LLIMONER,0.0051,1
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,GARROFER,94.637,181
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,AVELLANER,79.602,120
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,OLIVERA,78.9106000000001,316
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,AMETLLER,14.1717,26
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,CIRERER,3.6071,6
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,ALBERCOQUER,3.0295,4
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,VINYA,2.6826,11
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,TÒFONA,1.0145,3
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,GUARET / SUP. LLIURE SEMBRA,0.7842,6
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,POMERA,0.4573,5
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,ALTRES FRUITERS,0.3191,6
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,PERERA,0.2,2
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,TOMÀQUET,0.1482,3
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,PATATA,0.1106,2
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,HORTA,0.0747,3
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,PEBROT,0.0485,1
2024,VILANOVA D'ESCORNALBOU,OLIVERA,98.4468999999999,166
2024,VILANOVA D'ESCORNALBOU,GUARET / SUP. LLIURE SEMBRA,26.15,26
2024,VILANOVA D'ESCORNALBOU,GARROFER,18.0044,60
2024,VILANOVA D'ESCORNALBOU,ALBERCOQUER,16.3776,8
2024,VILANOVA D'ESCORNALBOU,POMERA,9.5057,5
2024,VILANOVA D'ESCORNALBOU,AVELLANER,9.4047,19
2024,VILANOVA D'ESCORNALBOU,JULIVERT,9.1251,5
2024,VILANOVA D'ESCORNALBOU,PRUNERA,6.4756,9
2024,VILANOVA D'ESCORNALBOU,AMETLLER,5.6525,16
2024,VILANOVA D'ESCORNALBOU,ORDI,4.3005,9
2024,VILANOVA D'ESCORNALBOU,TARONGER,4.2842,10
2024,VILANOVA D'ESCORNALBOU,CLEMENTINA,3.9407,2
2024,VILANOVA D'ESCORNALBOU,PATATA,3.3717,3
2024,VILANOVA D'ESCORNALBOU,MAGRANER,3.3446,1
2024,VILANOVA D'ESCORNALBOU,BLAT DUR,3.1761,3
2024,VILANOVA D'ESCORNALBOU,HORTA,2.4668,4
2024,VILANOVA D'ESCORNALBOU,CARXOFA,1.9651,1
2024,VILANOVA D'ESCORNALBOU,MENTA,1.4837,1
2024,VILANOVA D'ESCORNALBOU,FAVA,1.4252,1
2024,VILANOVA D'ESCORNALBOU,API,0.7375,1
2024,VILANOVA D'ESCORNALBOU,CIVADA,0.6639,2
2024,VILANOVA D'ESCORNALBOU,CEBA I CALÇOT,0.4688,1
2024,VILANOVA D'ESCORNALBOU,ALTRES FRUITERS,0.2405,4
2024,VILANOVA D'ESCORNALBOU,CORIANDRE,0.2227,1
2024,VILANOVA D'ESCORNALBOU,LLIMONER,0.0423,1
2024,VILAPLANA,AVELLANER,71.9932,127
2024,VILAPLANA,ORDI,32.1743,23
2024,VILAPLANA,AMETLLER,25.1555,51
2024,VILAPLANA,OLIVERA,21.6618,166
2024,VILAPLANA,GUARET / SUP. LLIURE SEMBRA,0.8063,7
2024,VILAPLANA,TARONGER,0.362,2
2024,VILAPLANA,PATATA,0.3237,8
2024,VILAPLANA,ALTRES FRUITERS,0.1388,2
2024,VILAPLANA,CASTANYER,0.0987,1
2024,VINYOLS I ELS ARCS,OLIVERA,211.9533,352
2024,VINYOLS I ELS ARCS,GUARET / SUP. LLIURE SEMBRA,53.499,99
2024,VINYOLS I ELS ARCS,AVELLANER,48.703,66
2024,VINYOLS I ELS ARCS,VIVER - PRODUCTOR MVR,32.7884,29
2024,VINYOLS I ELS ARCS,TARONGER,26.4138,41
2024,VINYOLS I ELS ARCS,TRITICALE,21.6872,11
2024,VINYOLS I ELS ARCS,GARROFER,20.8869,76
2024,VINYOLS I ELS ARCS,HORTA,17.7599,22
2024,VINYOLS I ELS ARCS,CLEMENTINA,15.2506,26
2024,VINYOLS I ELS ARCS,AMETLLER,13.4441,20
2024,VINYOLS I ELS ARCS,ORDI,11.7723,10
2024,VINYOLS I ELS ARCS,CEBA I CALÇOT,8.6877,14
2024,VINYOLS I ELS ARCS,CIVADA,6.6386,4
2024,VINYOLS I ELS ARCS,CARXOFA,5.5337,8
2024,VINYOLS I ELS ARCS,VINYA,3.6578,10
2024,VINYOLS I ELS ARCS,PRESSEGUER,2.5829,8
2024,VINYOLS I ELS ARCS,FAVA,2.4458,4
2024,VINYOLS I ELS ARCS,JULIVERT,1.9136,1
2024,VINYOLS I ELS ARCS,ALFALS,1.3249,1
2024,VINYOLS I ELS ARCS,TOMÀQUET,1.2749,7
2024,VINYOLS I ELS ARCS,NOGUERA,1.1286,4
2024,VINYOLS I ELS ARCS,LLIMONER,1.0729,3
2024,VINYOLS I ELS ARCS,ENCIAM,1.0301,2
2024,VINYOLS I ELS ARCS,PATATA,0.8864,1
2024,VINYOLS I ELS ARCS,COL-I-FLOR,0.7549,2
2024,VINYOLS I ELS ARCS,MANDARINER HÍBRID,0.7478,2
2024,VINYOLS I ELS ARCS,CARABASSA,0.7343,1
2024,VINYOLS I ELS ARCS,ALTRES FRUITERS,0.5928,14
2024,VINYOLS I ELS ARCS,MONGETA,0.4671,2
2024,VINYOLS I ELS ARCS,PEBROT,0.4403,1
2024,VINYOLS I ELS ARCS,CIRERER,0.4365,1
2024,VINYOLS I ELS ARCS,COGOMBRE,0.4362,1
2024,VINYOLS I ELS ARCS,ALBERCOQUER,0.1882,2
2024,VINYOLS I ELS ARCS,PRUNERA,0.1808,4
2024,VINYOLS I ELS ARCS,POMELO O ARANJA,0.1399,1
2024,VINYOLS I ELS ARCS,POMERA,0.0342,1
